"date","year","month","day","weeknr","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","covid_cases_bs","pm25","temperature","precipitation","mode","total_per_mode"
2020-04-20,2020,4,20,17,-70.5,-13.9375,26.9895833333333,-42.4505494505495,-37.1703296703297,17.9411764705882,13,7.06964285714286,13.5,16.8,"total_fahrzeug",1311810
2020-04-20,2020,4,20,17,-70.5,-13.9375,26.9895833333333,-42.4505494505495,-37.1703296703297,17.9411764705882,13,7.06964285714286,13.5,16.8,"total_oev",699000
2020-04-20,2020,4,20,17,-70.5,-13.9375,26.9895833333333,-42.4505494505495,-37.1703296703297,17.9411764705882,13,7.06964285714286,13.5,16.8,"total_fuss",234807
2020-04-20,2020,4,20,17,-70.5,-13.9375,26.9895833333333,-42.4505494505495,-37.1703296703297,17.9411764705882,13,7.06964285714286,13.5,16.8,"total_velo",346858
2020-04-27,2020,4,27,18,-64.5467625899281,-10.1023622047244,-7.16981132075472,-42.5769230769231,-36.2857142857143,17.5982905982906,16,3.3592316855271,13.5,16.8,"total_fahrzeug",1327258
2020-04-27,2020,4,27,18,-64.5467625899281,-10.1023622047244,-7.16981132075472,-42.5769230769231,-36.2857142857143,17.5982905982906,16,3.3592316855271,13.5,16.8,"total_oev",780000
2020-04-27,2020,4,27,18,-64.5467625899281,-10.1023622047244,-7.16981132075472,-42.5769230769231,-36.2857142857143,17.5982905982906,16,3.3592316855271,13.5,16.8,"total_fuss",213980
2020-04-27,2020,4,27,18,-64.5467625899281,-10.1023622047244,-7.16981132075472,-42.5769230769231,-36.2857142857143,17.5982905982906,16,3.3592316855271,13.5,16.8,"total_velo",269256
2020-05-04,2020,5,4,19,-55.6159420289855,-3.76691729323308,36.3163265306122,-33.5824175824176,-28.5989010989011,14.096,12,8.5751572327044,14.7,73.6,"total_fahrzeug",1401667
2020-05-04,2020,5,4,19,-55.6159420289855,-3.76691729323308,36.3163265306122,-33.5824175824176,-28.5989010989011,14.096,12,8.5751572327044,14.7,73.6,"total_oev",915000
2020-05-04,2020,5,4,19,-55.6159420289855,-3.76691729323308,36.3163265306122,-33.5824175824176,-28.5989010989011,14.096,12,8.5751572327044,14.7,73.6,"total_fuss",247678
2020-05-04,2020,5,4,19,-55.6159420289855,-3.76691729323308,36.3163265306122,-33.5824175824176,-28.5989010989011,14.096,12,8.5751572327044,14.7,73.6,"total_velo",362442
2020-05-11,2020,5,11,20,-33.4397163120567,-0.857142857142857,5.89423076923077,-30.0934065934066,-20.9226519337017,12.0952380952381,6,10.9961334120425,14.7,73.6,"total_fahrzeug",1539426
2020-05-11,2020,5,11,20,-33.4397163120567,-0.857142857142857,5.89423076923077,-30.0934065934066,-20.9226519337017,12.0952380952381,6,10.9961334120425,14.7,73.6,"total_oev",1232000
2020-05-11,2020,5,11,20,-33.4397163120567,-0.857142857142857,5.89423076923077,-30.0934065934066,-20.9226519337017,12.0952380952381,6,10.9961334120425,14.7,73.6,"total_fuss",277537
2020-05-11,2020,5,11,20,-33.4397163120567,-0.857142857142857,5.89423076923077,-30.0934065934066,-20.9226519337017,12.0952380952381,6,10.9961334120425,14.7,73.6,"total_velo",338943
2020-05-18,2020,5,18,21,-27.2965517241379,-4.22222222222222,31.1616161616162,-20.3093922651934,-33.0276243093923,11.0083333333333,2,5.80881214647216,14.7,73.6,"total_fahrzeug",1394834
2020-05-18,2020,5,18,21,-27.2965517241379,-4.22222222222222,31.1616161616162,-20.3093922651934,-33.0276243093923,11.0083333333333,2,5.80881214647216,14.7,73.6,"total_oev",1153000
2020-05-18,2020,5,18,21,-27.2965517241379,-4.22222222222222,31.1616161616162,-20.3093922651934,-33.0276243093923,11.0083333333333,2,5.80881214647216,14.7,73.6,"total_fuss",276490
2020-05-18,2020,5,18,21,-27.2965517241379,-4.22222222222222,31.1616161616162,-20.3093922651934,-33.0276243093923,11.0083333333333,2,5.80881214647216,14.7,73.6,"total_velo",380634
2020-05-25,2020,5,25,22,-16.1408450704225,8.02205882352941,15.5192307692308,-13.0055248618785,-16.3977900552486,7.6984126984127,2,3.85519499851146,14.7,73.6,"total_fahrzeug",1594379
2020-05-25,2020,5,25,22,-16.1408450704225,8.02205882352941,15.5192307692308,-13.0055248618785,-16.3977900552486,7.6984126984127,2,3.85519499851146,14.7,73.6,"total_oev",1402000
2020-05-25,2020,5,25,22,-16.1408450704225,8.02205882352941,15.5192307692308,-13.0055248618785,-16.3977900552486,7.6984126984127,2,3.85519499851146,14.7,73.6,"total_fuss",327406
2020-05-25,2020,5,25,22,-16.1408450704225,8.02205882352941,15.5192307692308,-13.0055248618785,-16.3977900552486,7.6984126984127,2,3.85519499851146,14.7,73.6,"total_velo",447982
2020-06-01,2020,6,1,23,-24.0551724137931,-6.82962962962963,-12.4857142857143,-23.3867403314917,-23.8729281767956,9.48360655737705,4,3.54150774731824,17.8,79.1,"total_fahrzeug",1500490
2020-06-01,2020,6,1,23,-24.0551724137931,-6.82962962962963,-12.4857142857143,-23.3867403314917,-23.8729281767956,9.48360655737705,4,3.54150774731824,17.8,79.1,"total_oev",1348000
2020-06-01,2020,6,1,23,-24.0551724137931,-6.82962962962963,-12.4857142857143,-23.3867403314917,-23.8729281767956,9.48360655737705,4,3.54150774731824,17.8,79.1,"total_fuss",292738
2020-06-01,2020,6,1,23,-24.0551724137931,-6.82962962962963,-12.4857142857143,-23.3867403314917,-23.8729281767956,9.48360655737705,4,3.54150774731824,17.8,79.1,"total_velo",375909
2020-06-08,2020,6,8,24,-17.8513513513514,-3.5,4.00970873786408,-19.3956043956044,-19.0773480662983,7.34677419354839,1,6.69767857142857,17.8,79.1,"total_fahrzeug",1641288
2020-06-08,2020,6,8,24,-17.8513513513514,-3.5,4.00970873786408,-19.3956043956044,-19.0773480662983,7.34677419354839,1,6.69767857142857,17.8,79.1,"total_oev",1475000
2020-06-08,2020,6,8,24,-17.8513513513514,-3.5,4.00970873786408,-19.3956043956044,-19.0773480662983,7.34677419354839,1,6.69767857142857,17.8,79.1,"total_fuss",308542
2020-06-08,2020,6,8,24,-17.8513513513514,-3.5,4.00970873786408,-19.3956043956044,-19.0773480662983,7.34677419354839,1,6.69767857142857,17.8,79.1,"total_velo",416122
2020-06-15,2020,6,15,25,-12.4527027027027,0.588235294117647,26.5445544554455,-11.5714285714286,-13.0552486187845,4.90551181102362,2,3.20877976190476,17.8,79.1,"total_fahrzeug",1788857
2020-06-15,2020,6,15,25,-12.4527027027027,0.588235294117647,26.5445544554455,-11.5714285714286,-13.0552486187845,4.90551181102362,2,3.20877976190476,17.8,79.1,"total_oev",1714000
2020-06-15,2020,6,15,25,-12.4527027027027,0.588235294117647,26.5445544554455,-11.5714285714286,-13.0552486187845,4.90551181102362,2,3.20877976190476,17.8,79.1,"total_fuss",309185
2020-06-15,2020,6,15,25,-12.4527027027027,0.588235294117647,26.5445544554455,-11.5714285714286,-13.0552486187845,4.90551181102362,2,3.20877976190476,17.8,79.1,"total_velo",452771
2020-06-22,2020,6,22,26,-9.91946308724832,2.41911764705882,56.3440860215054,-4.50828729281768,-14.0276243093923,2.54330708661417,0,5.12487233403424,17.8,79.1,"total_fahrzeug",1772251
2020-06-22,2020,6,22,26,-9.91946308724832,2.41911764705882,56.3440860215054,-4.50828729281768,-14.0276243093923,2.54330708661417,0,5.12487233403424,17.8,79.1,"total_oev",1722000
2020-06-22,2020,6,22,26,-9.91946308724832,2.41911764705882,56.3440860215054,-4.50828729281768,-14.0276243093923,2.54330708661417,0,5.12487233403424,17.8,79.1,"total_fuss",315620
2020-06-22,2020,6,22,26,-9.91946308724832,2.41911764705882,56.3440860215054,-4.50828729281768,-14.0276243093923,2.54330708661417,0,5.12487233403424,17.8,79.1,"total_velo",507466
2020-06-29,2020,6,29,27,-5.86486486486486,4.75,66.6489361702128,-3.5,-13.1546961325967,2.46875,5,2.41395833333333,17.8,79.1,"total_fahrzeug",1737419
2020-06-29,2020,6,29,27,-5.86486486486486,4.75,66.6489361702128,-3.5,-13.1546961325967,2.46875,5,2.41395833333333,17.8,79.1,"total_oev",1628000
2020-06-29,2020,6,29,27,-5.86486486486486,4.75,66.6489361702128,-3.5,-13.1546961325967,2.46875,5,2.41395833333333,17.8,79.1,"total_fuss",297424
2020-06-29,2020,6,29,27,-5.86486486486486,4.75,66.6489361702128,-3.5,-13.1546961325967,2.46875,5,2.41395833333333,17.8,79.1,"total_velo",456287
2020-07-06,2020,7,6,28,-7.06756756756757,3.30882352941176,89.032967032967,-4.6978021978022,-18.6740331491713,2.25196850393701,18,2.53919642857143,21.3,5.6,"total_fahrzeug",1698423
2020-07-06,2020,7,6,28,-7.06756756756757,3.30882352941176,89.032967032967,-4.6978021978022,-18.6740331491713,2.25196850393701,18,2.53919642857143,21.3,5.6,"total_oev",1467000
2020-07-06,2020,7,6,28,-7.06756756756757,3.30882352941176,89.032967032967,-4.6978021978022,-18.6740331491713,2.25196850393701,18,2.53919642857143,21.3,5.6,"total_fuss",305066
2020-07-06,2020,7,6,28,-7.06756756756757,3.30882352941176,89.032967032967,-4.6978021978022,-18.6740331491713,2.25196850393701,18,2.53919642857143,21.3,5.6,"total_velo",464661
2020-07-13,2020,7,13,29,-7.41333333333333,1.57664233576642,92.6043956043956,-5.81868131868132,-21.4696132596685,2.92913385826772,17,4.08460851443882,21.3,5.6,"total_fahrzeug",1669291
2020-07-13,2020,7,13,29,-7.41333333333333,1.57664233576642,92.6043956043956,-5.81868131868132,-21.4696132596685,2.92913385826772,17,4.08460851443882,21.3,5.6,"total_oev",1430000
2020-07-13,2020,7,13,29,-7.41333333333333,1.57664233576642,92.6043956043956,-5.81868131868132,-21.4696132596685,2.92913385826772,17,4.08460851443882,21.3,5.6,"total_fuss",280795
2020-07-13,2020,7,13,29,-7.41333333333333,1.57664233576642,92.6043956043956,-5.81868131868132,-21.4696132596685,2.92913385826772,17,4.08460851443882,21.3,5.6,"total_velo",415470
2020-07-20,2020,7,20,30,-8.25333333333333,0.360294117647059,110.786516853933,-6.58241758241758,-25.9558011049724,2.84426229508197,11,4.69574404761905,21.3,5.6,"total_fahrzeug",1640012
2020-07-20,2020,7,20,30,-8.25333333333333,0.360294117647059,110.786516853933,-6.58241758241758,-25.9558011049724,2.84426229508197,11,4.69574404761905,21.3,5.6,"total_oev",1421000
